year,start_station_name,num_rides
2022,"Bath Street, St. Luke's",17444
2022,"Battersea Church Road, Battersea",12553
2022,"Battersea Park Road, Nine Elms",22085
2022,"Battersea Power Station, Battersea Park",31870
2022,"Bayley Street , Bloomsbury",18426
2022,"Baylis Road, Waterloo",26998
2022,"Bayswater Road, Hyde Park",35032
2022,"Beaumont Street, Marylebone",13949
2022,"Bedford Way, Bloomsbury",7940
2022,"Belford House, Haggerston",5212
2022,"Belgrave Road, Victoria",13182
2022,"Belgrave Square, Belgravia",8662
2022,"Belgrove Street , King's Cross",51203
2022,"Bell Lane, Liverpool Street",14758
2022,"Bell Street , Marylebone",11540
2022,"Belvedere Road 1, South Bank",13943
2022,"Belvedere Road 2, South Bank",9744
2022,"Bermondsey Station, Bermondsey",13573
2022,"Bermondsey Street, Bermondsey",22563
2022,"Berry Street, Clerkenwell",18205
2022,"Beryl Road, Hammersmith",9356
2022,"Bethnal Green Garden, Bethnal Green",11096
2022,"Bethnal Green Road, Shoreditch",40024
2022,"Bevington Road West, North Kensington",13199
2022,"Binfield Road, Stockwell",16336
2022,"Birkenhead Street, King's Cross",14638
2022,"Bishop's Avenue, Fulham",11127
2022,"Bishop's Bridge Road East, Bayswater",6274
2022,"Bishop's Bridge Road West, Bayswater",17854
2022,"Black Lion Gate, Kensington Gardens",45109
2022,"Black Prince Road, Vauxhall",13715
2022,"Blackfriars Road, Southwark",15946
2022,"Blackfriars Station, St. Paul's",23995
2022,"Blenheim Crescent, Ladbroke Grove",11406
2022,"Blythe Road West, Shepherd's Bush",7176
2022,"Blythe Road, Olympia",6437
2022,"Bolsover Street, Fitzrovia",14678
2022,"Bonner Gate, Victoria Park",22397
2022,"Bonny Street, Camden Town",16977
2022,"Borough High Street, The Borough",11680
2022,"Borough Road, Elephant & Castle",11020
2022,"Boston Place, Marylebone",20915
2022,"Bourne Street, Belgravia",13199
2022,"Bouverie Street, Temple",11433
2022,"Bow Church Station, Bow",14846
2022,"Bow Road Station, Bow",11931
2022,"Braham Street, Aldgate",26376
2022,"Bramham Gardens, Earl's Court",21332
2022,"Brandon Street, Walworth",1801
2022,"Breams Buildings, Holborn",8979
2022,"Brick Lane Market, Shoreditch",14949
2022,"Bricklayers Arms, Borough",17885
2022,"Bridge Avenue, Hammersmith",15123
2022,"British Museum, Bloomsbury",17473
2022,"Broadcasting House, Marylebone",15107
2022,"Broadley Terrace, Marylebone",6838
2022,"Broadwick Street, Soho",19015
2022,"Bromley High Street, Bow",7307
2022,"Brook Green South, Brook Green",8938
2022,"Broomhouse Lane, Parsons Green",5526
2022,"Brunswick Square, Bloomsbury",15161
2022,"Brushfield Street, Liverpool Street",41712
2022,"Bruton Street, Mayfair",9198
2022,"Buckingham Gate, Westminster",17070
2022,"Bunhill Row, Moorgate",20380
2022,"Burdett Road, Mile End",12293
2022,"Burgess Park Albany Road, Walworth",3304
2022,"Bury Place, Holborn",11788
2022,"Butler Place, Westminster",11333
2022,"Buxton Street 1, Shoreditch",5898
2022,"Cadogan Close, Victoria Park",14438
2022,"Cadogan Gardens, Chelsea",11724
2022,"Cadogan Place, Knightsbridge",13818
2022,"Caldwell Street, Stockwell",13464
2022,"Calshot Street , King's Cross",6070
2022,"Campden Hill Road, Notting Hill",5427
2022,"Canada Water Station, Rotherhithe",14332
2022,"Canton Street, Poplar",6863
2022,"Cantrell Road, Bow",4490
2022,"Carey Street, Holborn",5564
2022,"Carnegie Street, King's Cross",9589
2022,"Cartier Circle, Canary Wharf",75
2022,"Cartwright Gardens , Bloomsbury",12893
2022,"Castlehaven Road, Camden Town",18491
2022,"Central House, Aldgate",14455
2022,"Cephas Street, Bethnal Green",10452
2022,"Chadwell Street, Angel",13607
2022,"Chancery Lane, Holborn",8919
2022,"Chapel Place, Marylebone",14848
2022,"Charing Cross Hospital, Hammersmith",12272
2022,"Charlbert Street, St. John's Wood",9201
2022,"Charles II Street, West End",15845
2022,"Charlotte Street, Fitzrovia",13021
2022,"Charlotte Terrace, Angel",9282
2022,"Cheapside, Bank",31242
2022,"Chelsea Bridge, Pimlico",14126
2022,"Chelsea Green, Chelsea",8216
2022,"Chepstow Villas, Notting Hill",9714
2022,"Cheshire Street, Bethnal Green",10413
2022,"Chesilton Road, Fulham",13896
2022,"Chicheley Street, South Bank",226
2022,"Chrisp Street Market, Poplar",7649
2022,"Christian Street, Whitechapel",5341
2022,"Christopher Street, Liverpool Street",9056
2022,"City Road, Angel",12023
2022,"Clapham Common North Side, Clapham Common",12553
2022,"Clapham Common Station, Clapham Common",27102
2022,"Clapham Road, Lingham Street, Stockwell",6656
2022,"Claremont Square, Angel",9032
2022,"Clarence Walk, Stockwell",6290
2022,"Clarendon Road, Avondale",5445
2022,"Clarges Street, Mayfair",6179
2022,"Clarkson Street, Bethnal Green",5710
2022,"Claverton Street, Pimlico",12910
2022,"Cleaver Street, Kennington",6307
2022,"Clements Road, Bermondsey",821
2022,"Clerkenwell Green, Clerkenwell",17746
2022,"Cleveland Gardens, Bayswater",8692
2022,"Cleveland Way, Stepney",24326
2022,"Clifford Street, Mayfair",7818
2022,"Clifton Road, Maida Vale",10333
2022,"Clifton Street, Shoreditch",7638
2022,"Clinton Road, Mile End",11433
2022,"Cloudesley Road, Angel",11148
2022,"Colet Gardens, Hammersmith",1766
2022,"Collingham Gardens, Earl's Court",11909
2022,"Colombo Street, Southwark",2899
2022,"Columbia Road, Shoreditch",16141
2022,"Commercial Street, Shoreditch",11623
2022,"Concert Hall Approach 1, South Bank",9867
2022,"Concert Hall Approach 2, South Bank",9668
2022,"Coomer Place, West Kensington",14619
2022,"Coomer Place, West Kensington_OLD",1675
2022,"Copper Box Arena, Queen Elizabeth Olympic Park",9923
2022,"Coram Street, Bloomsbury",11159
2022,"Cotton Garden Estate, Kennington",8810
2022,"Courland Grove, Wandsworth Road",9936
2022,"Crabtree Lane, Fulham",9577
2022,"Cranmer Road, Stockwell",16269
2022,"Craven Street, Strand",33016
2022,"Crawford Street, Marylebone",16306
2022,"Crimscott Street, Bermondsey",101
2022,"Crinan Street, King's Cross",5764
2022,"Crisp Road, Hammersmith",15104
2022,"Cromer Street, Bloomsbury",8271
2022,"Crosswall, Tower",26788
2022,"Culvert Road, Battersea",6618
2022,"Curlew Street, Shad Thames",18367
2022,"Curzon Street, Mayfair",10775
2022,"Danvers Street, West Chelsea",11458
2022,"De Vere Gardens, Kensington",15018
2022,"Denyer Street, Knightsbridge",3626
2022,"Derry Street, Kensington",28182
2022,"Devons Road, Bow",7072
2022,"Devonshire Square, Liverpool Street",8556
2022,"Devonshire Terrace, Bayswater",18742
2022,"Dickens Square, Borough",5828
2022,"Disraeli Road, Putney",7106
2022,"Dock Street, Wapping",18109
2022,"Doddington Grove, Kennington",14611
2022,"Doric Way , Somers Town",16329
2022,"Dorothy Road, Clapham Junction",10498
2022,"Dorset Square, Marylebone",20005
2022,"Drayton Gardens, West Chelsea",21258
2022,"Driffield Road, Old Ford",13844
2022,"Drummond Street , Euston",7691
2022,"Drury Lane, Covent Garden",25295
2022,"Duke Street Hill, London Bridge",45358
2022,"Dunston Road , Haggerston",22233
2022,"Durant Street, Bethnal Green",11609
2022,"Eagle Wharf Road, Hoxton",27736
2022,"Earnshaw Street , Covent Garden",18513
2022,"East Ferry Road, Cubitt Town",3595
2022,"East India DLR, Blackwall",6605
2022,"East Road, Hoxton",10985
2022,"East Village, Queen Elizabeth Olympic Park",14836
2022,"Eastbourne Mews, Paddington",21075
2022,"Eaton Square (South), Belgravia",7937
2022,"Eaton Square, Belgravia",8951
2022,"Ebury Bridge, Pimlico",11153
2022,"Eccleston Place, Victoria",23124
2022,"Edgware Road Station, Marylebone",15577
2022,"Eel Brook Common, Walham Green",9862
2022,"Elizabeth Bridge, Victoria",16425
2022,"Elysium Place, Fulham",6199
2022,"Embankment (Savoy), Strand",13138
2022,"Emperor's Gate, South Kensington",11513
2022,"Empire Square, The Borough",15816
2022,"Endsleigh Gardens, Euston",19144
2022,"Erin Close, Walham Green",17701
2022,"Esmond Street, Putney",2813
2022,"Ethelburga Estate, Battersea Park",25195
2022,"Euston Road, Euston",11604
2022,"Euston Square Gardens, Euston",7633
2022,"Everington Street, Fulham",9098
2022,"Eversholt Street , Camden Town",8853
2022,"Evesham Street, Avondale",4001
2022,"Exhibition Road Museums 1, South Kensington",14432
2022,"Exhibition Road Museums 2, South Kensington",13530
2022,"Exhibition Road, Knightsbridge",37883
2022,"Falcon Road, Clapham Junction",21296
2022,"Falkirk Street, Hoxton",11701
2022,"Fanshaw Street, Hoxton",17593
2022,"Farm Street, Mayfair",6881
2022,"Farringdon Lane, Clerkenwell",10899
2022,"Farringdon Street, Holborn",9946
2022,"Fashion Street, Whitechapel",10473
2022,"Fawcett Close, Battersea",4959
2022,"Felsham Road, Putney",7265
2022,"Ferndale Road, Brixton",15768
2022,"Finlay Street, Fulham",12373
2022,"Finnis Street, Bethnal Green",9003
2022,"Finsbury Circus, Liverpool Street",25230
2022,"Finsbury Leisure Centre, St. Luke's",22608
2022,"Finsbury Library , Finsbury",9267
2022,"Finsbury Square , Moorgate",12083
2022,"Fire Brigade Pier, Vauxhall",12711
2022,"Fisherman's Walk West, Canary Wharf",11715
2022,"Flamborough Street, Limehouse",21068
2022,"Flood Street, Chelsea",21836
2022,"Foley Street, Fitzrovia",13335
2022,"Ford Road, Old Ford",9962
2022,"Fore Street Avenue, Guildhall",8462
2022,"Fore Street, Guildhall",6976
2022,"Fournier Street, Whitechapel",18922
2022,"Frampton Street, Paddington",9783
2022,"Freston Road, Avondale",4791
2022,"Frith Street, Soho",18647
2022,"Fulham Broadway, Walham Green",29588
2022,"Fulham Park Road, Fulham",10549
2022,"Furze Green, Bow",13321
2022,"Garnet Street, Shadwell",9999
2022,"Gas Holders, Battersea Park",24455
2022,"Gascoyne Road, Victoria Park",13872
2022,"Gauden Road, Clapham",17668
2022,"Gaywood  Street, Elephant & Castle",10943
2022,"George Place Mews, Marylebone",11432
2022,"George Row, Bermondsey",16113
2022,"George Street, Marylebone",13687
2022,"Geraldine Street, Elephant & Castle",4472
2022,"Globe Town Market, Bethnal Green",14040
2022,"Gloucester Avenue, Camden Town",12159
2022,"Gloucester Road (Central), South Kensington",10622
2022,"Gloucester Road (North), Kensington",16176
2022,"Gloucester Road Station, South Kensington",26497
2022,"Gloucester Street, Pimlico",16183
2022,"Gloucester Terrace, Bayswater",10657
2022,"Godliman Street, St. Paul's",14890
2022,"Golden Lane, Barbican",12469
2022,"Golden Square, Soho",20187
2022,"Goldsmith's Row, Haggerston",17085
2022,"Good's Way, King's Cross",23084
2022,"Goswell Road (City Uni), Finsbury",8892
2022,"Gower Place , Euston",3538
2022,"Grafton Street, Mayfair",7456
2022,"Graham Street, Angel",16771
2022,"Granby Street, Shoreditch",18222
2022,"Grant Road East, Clapham Junction",12414
2022,"Great Dover Street, The Borough",15275
2022,"Great Percy Street, Clerkenwell",9876
2022,"Great Russell Street, Bloomsbury",15186
2022,"Great Suffolk Street, The Borough",10397
2022,"Great Titchfield Street, Fitzrovia",11271
2022,"Great Tower Street, Monument",32321
2022,"Green Park Station, Mayfair",33296
2022,"Green Street, Mayfair",23209
2022,"Greenberry Street, St.John's Wood",5249
2022,"Greenland Road, Camden Town",19443
2022,"Grenfell Road, Avondale",5060
2022,"Greycoat Street , Westminster",5207
2022,"Greyhound Road, Hammersmith",14346
2022,"Grosvenor Crescent, Belgravia",4101
2022,"Grosvenor Road, Pimlico",8277
2022,"Grosvenor Square, Mayfair",15271
2022,"Grove End Road, St. John's Wood",10435
2022,"Guildhouse Street, Victoria",9033
2022,"Guilford Street , Bloomsbury",17606
2022,"Gunmakers Lane, Old Ford",11783
2022,"Gwendwr Road, West Kensington",8867
2022,"Haggerston Road, Haggerston",17990
2022,"Halford Road, West Kensington",14644
2022,"Hammersmith Road, Hammersmith",15205
2022,"Hammersmith Town Hall, Hammersmith",1
2022,"Hampstead Road, Euston",17136
2022,"Hampton Street, Walworth",14149
2022,"Handyside Street, King's Cross",14009
2022,"Hansard Mews, Holland Park",8993
2022,"Harcourt Terrace, West Brompton",17526
2022,"Hardwick Street, Clerkenwell",7881
2022,"Harford Street, Mile End",7451
2022,"Harper Road, The Borough",10917
2022,"Harriet Street, Knightsbridge",14700
2022,"Harrington Square 1, Camden Town",12241
2022,"Harris Academy, Bermondsey",517
2022,"Harrowby Street, Marylebone",10401
2022,"Hartington Road, Stockwell",13114
2022,"Hatton Garden, Holborn",15239
2022,"Hatton Wall, Holborn",18223
2022,"Hawley Crescent, Camden Town",5826
2022,"Heath Road, Battersea",5406
2022,"Here East North, Queen Elizabeth Olympic Park",5099
2022,"Here East South, Queen Elizabeth Olympic Park",2771
2022,"Hereford Road, Bayswater",13075
2022,"Hermitage Court, Wapping",9703
2022,"Heron Quays DLR, Canary Wharf",4678
2022,"Hertford Road, De Beauvoir Town",13728
2022,"Hewison Street, Old Ford",10448
2022,"Hibbert Street, Battersea",14364
2022,"High Holborn , Covent Garden",18157
2022,"Hinde Street, Marylebone",19623
2022,"Holborn Circus, Holborn",24388
2022,"Holden Street, Battersea",4553
2022,"Holland Park, Kensington",7637
2022,"Hollybush Gardens, Bethnal Green",7923
2022,"Holy Trinity Brompton, Knightsbridge",15299
2022,"Hop Exchange, The Borough",48603
2022,"Horseferry Road, Westminster",14697
2022,"Hortensia Road, West Brompton",12954
2022,"Houghton Street, Strand",8429
2022,"Houndsditch, Aldgate",13921
2022,"Howick Place, Westminster",16485
2022,"Howland Street, Fitzrovia",18245
2022,"Hoxton Station, Hoxton",12523
2022,"Hoxton Street, Hoxton",7270
2022,"Humbolt Road, Fulham",12254
2022,"Hurlingham Park, Parsons Green",5090
2022,"Hyde Park Corner, Hyde Park",83819
2022,"Ilchester Gardens, Bayswater",14642
2022,"Ilchester Place, Kensington",4685
2022,"Imperial College, Knightsbridge",21497
2022,"Imperial Road, Sands End",11197
2022,"Imperial Wharf Station, Sands End",20021
2022,"Import Dock, Canary Wharf",10639
2022,"Ingrave Street, Clapham Junction",4305
2022,"Irene Road, Parsons Green",8279
2022,"Islington Green, Angel",33869
2022,"Jewry Street, Aldgate",16305
2022,"Jubilee Crescent, Cubitt Town",5266
2022,"Jubilee Gardens, South Bank",24257
2022,"Jubilee Plaza, Canary Wharf",19376
2022,"Jubilee Street, Stepney",9577
2022,"Kennington Cross, Kennington",20761
2022,"Kennington Lane Rail Bridge, Vauxhall",27836
2022,"Kennington Oval, Oval",10635
2022,"Kennington Road  , Vauxhall",12013
2022,"Kennington Road Post Office, Oval",11978
2022,"Kennington Station, Kennington",11883
2022,"Kensington Church Street, Kensington",17014
2022,"Kensington Gore, Knightsbridge",10492
2022,"Kensington Olympia Station, Olympia",9877
2022,"Kensington Town Hall, Kensington",6357
2022,"Killick Street, King's Cross",4362
2022,"King Edward Street, St Pauls",7488
2022,"King Edward Walk, Waterloo",4260
2022,"Kings Gate House, Westminster",8558
2022,"Kingsway Southbound, Strand",12562
2022,"Kingsway, Covent Garden",5290
2022,"Knaresborough Place, Earl's Court",11862
2022,"Knightsbridge, Hyde Park",13141
2022,"LMU Commercial Road, Whitechapel",19166
2022,"LSBU (Borough Road), Elephant & Castle",8644
2022,"Ladbroke Grove Central, Ladbroke Grove",4053
2022,"Lambeth North Station, Waterloo",9652
2022,"Lambeth Palace Road, Waterloo",27541
2022,"Lambeth Road, Vauxhall",10652
2022,"Lancaster Drive, Blackwall",4427
2022,"Lancaster Gate , Bayswater",20073
2022,"Langdon Park, Poplar",3338
2022,"Lansdown Drive, Hackney Central",630
2022,"Lansdowne Drive, Hackney Central",8091
2022,"Lansdowne Road, Ladbroke Grove",12773
2022,"Lansdowne Walk, Ladbroke Grove",3791
2022,"Lavington Street, Bankside",12400
2022,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",10078
2022,"Leman Street, Aldgate",22323
2022,"Leonard Circus , Shoreditch",21377
2022,"Lexham Gardens, Kensington",12030
2022,"Lightermans Road, Millwall",6929
2022,"Limburg Road, Clapham Junction",4241
2022,"Limerston Street, West Chelsea",29652
2022,"Lincoln's Inn Fields, Holborn",10785
2022,"Lindfield Street, Poplar",10307
2022,"Lisson Grove, St. John's Wood",6047
2022,"Little Argyll Street, West End",39042
2022,"Little Brook Green, Brook Green",7388
2022,"Liverpool Road (N1 Centre), Angel",18102
2022,"Lollard Street, Vauxhall",14375
2022,"London Fields, Hackney Central",30985
2022,"London Street, Paddington",17018
2022,"London Zoo Car Park, The Regent's Park",8066
2022,"London Zoo,  The Regent's Park",8870
2022,"Long Lane , Bermondsey",12549
2022,"Longford Street, The Regent's Park",7014
2022,"Lord's, St. John's Wood",2738
2022,"Lots Road, West Chelsea",9588
2022,"Lower Marsh, Waterloo",12745
2022,"Lower Thames Street, Monument",8671
2022,"Macclesfield Rd, St Lukes",19524
2022,"Maida Vale, Maida Vale",17995
2022,"Malet Street, Bloomsbury",20436
2022,"Mallory Street, Marylebone",6336
2022,"Malmesbury Road, Bow",2327
2022,"Manbre Road, Hammersmith",7211
2022,"Manresa Road, Chelsea",13527
2022,"Maplin Street, Mile End",22041
2022,"Margery Street, Clerkenwell",9773
2022,"Marloes Road, Kensington",6341
2022,"Marylebone Lane, Marylebone",19292
2022,"Merchant Street, Bow",6314
2022,"Mexfield Road, East Putney",3314
2022,"Michael Road, Walham Green",6156
2022,"Mile End Park Leisure Centre, Mile End",12877
2022,"Mile End Stadium, Mile End",11216
2022,"Millbank Tower, Pimlico",15219
2022,"Millennium Hotel, Mayfair",5724
2022,"Millharbour, Millwall",2609
2022,"Milroy Walk, South Bank",14970
2022,"Monier Road, Hackney Wick",17835
2022,"Montpelier Street, Knightsbridge",15922
2022,"Montserrat Road , Putney",4493
2022,"Monument Street, Monument",22187
2022,"Moor Street, Soho",29378
2022,"Moorfields, Moorgate",20288
2022,"Morie Street, Wandsworth",3725
2022,"Mostyn Grove, Bow",8208
2022,"Mudchute DLR, Cubitt Town",2599
2022,"Murray Grove , Hoxton",12420
2022,"Museum of London, Barbican",16068
2022,"Nantes Close, Wandsworth",4810
2022,"Napier Avenue, Millwall",3975
2022,"Natural History Museum, South Kensington",15395
2022,"Naval Row, Blackwall",5068
2022,"Nesham Street, Wapping",22932
2022,"Nevern Place, Earl's Court",9178
2022,"Neville Gill Close, Wandsworth",6994
2022,"New Cavendish Street, Marylebone",15148
2022,"New Fetter Lane, Holborn",14385
2022,"New Globe Walk, Bankside",10281
2022,"New Inn Yard, Shoreditch",15332
2022,"New Kent Road, The Borough",11136
2022,"New North Road 1, Hoxton",4406
2022,"New North Road 2, Hoxton",5800
2022,"New Road 1 , Whitechapel",18993
2022,"New Spring Gardens Walk, Vauxhall",6472
2022,"Newby Place, Poplar",3761
2022,"Newgate Street , St. Paul's",23123
2022,"Newton Street, Covent Garden",8435
2022,"Normand Park, West Kensington",17705
2022,"Normandy Road, Stockwell",13209
2022,"North Audley Street, Mayfair",17652
2022,"North Wharf Road, Paddington",12230
2022,"Northdown Street, King's Cross",7903
2022,"Northfields, Wandsworth",3798
2022,"Northington Street , Holborn",14732
2022,"Northumberland Avenue, Strand",18265
2022,"Norton Folgate, Liverpool Street",13489
2022,"Notting Hill Gate Station, Notting Hill",22192
2022,"Nutford Place, Marylebone",10955
2022,"Old Brompton Road, South Kensington",16377
2022,"Old Ford Road, Bethnal Green",8670
2022,"Old Montague Street, Whitechapel",13684
2022,"Old Quebec Street, Marylebone",28522
2022,"Old Street Station, St. Luke's",27065
2022,One London,4
2022,"Ontario Street, Elephant & Castle",15064
2022,"Orbel Street, Battersea",9328
2022,"Ormonde Gate, Chelsea",11765
2022,"Orsett Terrace, Bayswater",4896
2022,"Osiers Road, Wandsworth",9247
2022,"Ossulston Street, Somers Town",14588
2022,"Oxford Road, Putney",2791
2022,"Paddington Green, Paddington",4552
2022,"Paddington Street, Marylebone",14153
2022,"Page Street, Westminster",17173
2022,"Palace Gardens Terrace, Notting Hill",17237
2022,"Palace Gate, Kensington Gardens",30334
2022,"Palissy Street, Shoreditch",10210
2022,"Pall Mall East, West End",21862
2022,"Pancras Road, King's Cross",8727
2022,"Panton Street, West End",26864
2022,"Park Lane , Hyde Park",36829
2022,"Park Lane, Mayfair",8826
2022,"Park Road (Baker Street), The Regent's Park",21783
2022,"Park Street, Bankside",9301
2022,"Parkway, Camden Town",8301
2022,"Parson's Green , Parson's Green",17723
2022,"Parsons Green Station, Parsons Green",16270
2022,"Pembridge Villas, Notting Hill",10643
2022,"Penfold Street, Marylebone",5370
2022,"Pennington Street, Wapping",5895
2022,"Penywern Road, Earl's Court",16552
2022,"Percival Street, Finsbury",10788
2022,"Peterborough Road, Sands End",5208
2022,"Phene Street, Chelsea",15389
2022,"Phillimore Gardens, Kensington",18598
2022,"Philpot Street, Whitechapel",12212
2022,"Pindar Street, Liverpool Street",5280
2022,"Pitfield Street Central, Hoxton",10901
2022,"Pitfield Street North,Hoxton",22265
2022,"Plough Terrace, Clapham Junction",6421
2022,"Podium, Queen Elizabeth Olympic Park",15895
2022,"Pont Street, Knightsbridge",13950
2022,"Porchester Place, Paddington",19718
2022,"Portland Place, Marylebone",13112
2022,"Portman Square, Marylebone",13918
2022,"Portugal Street, Holborn",2004
2022,"Pott Street, Bethnal Green",15544
2022,"Poured Lines, Bankside",9591
2022,"Preston's Road, Cubitt Town",3994
2022,"Prince Albert Road, The Regent's Park",13281
2022,"Prince Consort Road, Knightsbridge",5511
2022,"Prince of Wales Drive, Battersea Park",14004
2022,"Princedale Road , Holland Park",8200
2022,"Princes Square, Bayswater",8189
2022,"Pritchard's Road, Bethnal Green",22072
2022,"Putney Bridge Road, East Putney",4282
2022,"Putney Bridge Station, Fulham",9469
2022,"Putney Pier, Wandsworth",11138
2022,"Putney Rail Station, Putney",4922
2022,"Queen Mary's, Mile End",15279
2022,"Queen Mother Sports Centre, Victoria",16148
2022,"Queen Street 1, Bank",26807
2022,"Queen Street 2, Bank",31786
2022,"Queen Victoria Street, St. Paul's",16408
2022,"Queen's Circus, Battersea Park",23111
2022,"Queen's Gate (Central), South Kensington",12687
2022,"Queen's Gate (North), Kensington",16950
2022,"Queen's Gate (South), South Kensington",15331
2022,"Queen's Gate, Kensington Gardens",29503
2022,"Queensbridge Road, Haggerston",8937
2022,"Queensdale Road, Shepherd's Bush",4544
2022,"Queensway, Kensington Gardens",28285
2022,"Rainville Road, Hammersmith",8219
2022,"Ram Street, Wandsworth",15169
2022,"Rampayne Street, Pimlico",16044
2022,"Ranelagh Gardens, Fulham",6434
2022,"Rathbone Street, Fitzrovia",10075
2022,"Ravenscourt Park Station, Hammersmith",13265
2022,"Reardon Street, Wapping",11374
2022,"Rectory Square, Stepney",8746
2022,"Red Lion Square, Holborn",7677
2022,"Red Lion Street, Holborn",17919
2022,"Regency Street, Westminster",12639
2022,"Regent's Row , Haggerston",6275
2022,"Regent's Row , Haggerston ",29694
2022,"Richmond Way, Shepherd's Bush",10497
2022,"Rifle Place, Avondale",3476
2022,"Risinghill Street, Angel",5287
2022,"River Street , Clerkenwell",7665
2022,"Riverlight North, Nine Elms",19268
2022,"Riverlight South, Nine Elms",15818
2022,"Rochester Row, Westminster",8190
2022,"Rodney Road , Walworth",12750
2022,"Roscoe Street, St. Luke's",11558
2022,"Rossmore Road, Marylebone",511
2022,"Rotherhithe Roundabout, Rotherhithe",9261
2022,"Royal Avenue 1, Chelsea",8607
2022,"Royal Avenue 2, Chelsea",15944
2022,"Royal College Street, Camden Town",11056
2022,"Royal London Hospital, Whitechapel",27474
2022,"Russell Gardens, Olympia",5684
2022,"Russell Square Station, Bloomsbury",16742
2022,"Sackville Street, Mayfair",14416
2022,"Sadlers Sports Centre, Finsbury",14576
2022,"Sail Street, Vauxhall",7505
2022,"Salmon Lane, Limehouse",11277
2022,"Saltoun Road, Brixton",13386
2022,"Sancroft Street, Vauxhall",6587
2022,"Sandilands Road, Walham Green",13556
2022,"Santos Road, Wandsworth",2684
2022,"Sardinia Street, Holborn",10718
2022,"Saunders Ness Road, Cubitt Town",9744
2022,"Scala Street, Fitzrovia",9823
2022,"Sea Containers, South Bank",17924
2022,"Sedding Street, Sloane Square",24042
2022,"Selby Street, Whitechapel",9031
2022,"Serpentine Car Park, Hyde Park",40839
2022,"Seville Street, Knightsbridge",17867
2022,"Seymour Place, Marylebone",6691
2022,"Shadwell Station, Shadwell",15905
2022,"Sheepcote Lane, Battersea",8584
2022,"Shepherd's Bush Road North, Shepherd's Bush",11200
2022,"Shoreditch Court, Haggerston",10095
2022,"Shoreditch High Street, Shoreditch",29436
2022,"Shoreditch Park, Hoxton",16274
2022,"Shouldham Street, Marylebone",13505
2022,"Sidney Road, Stockwell",8811
2022,"Silverthorne Road, Battersea",10421
2022,"Simpson Street, Clapham Junction",15891
2022,"Sirdar Road, Avondale",2643
2022,"Sloane Avenue, Knightsbridge",24597
2022,"Smith Square, Westminster",13033
2022,"Smugglers Way, Wandsworth",6908
2022,"Snow Hill, Farringdon",9148
2022,"Snowsfields, London Bridge",18413
2022,"Soho Square , Soho",37319
2022,"Somerset House, Strand",22551
2022,"Sopwith Way, Battersea Park",19872
2022,"South Audley Street, Mayfair",6391
2022,"South Bermondsey Station, Bermondsey",511
2022,"South Kensington Station, South Kensington",27100
2022,"South Lambeth Road, Vauxhall",18624
2022,"South Parade, Chelsea",10286
2022,"South Park, Sands End",8784
2022,"South Quay East, Canary Wharf",2859
2022,"South Wharf Road, Paddington",18989
2022,"Southampton Place, Holborn",13974
2022,"Southampton Street, Strand",18795
2022,"Southern Grove, Bow",5895
2022,"Southerton Road, Hammersmith",10620
2022,"Southwark Station 1, Southwark",11669
2022,"Southwark Station 2, Southwark",11077
2022,"Southwark Street, Bankside",7601
2022,"Southwick Street, Paddington",13489
2022,"Spanish Road, Clapham Junction",3215
2022,"Spencer Park, Wandsworth Common",3681
2022,"Spindrift Avenue, Millwall",4607
2022,"St John's Crescent, Brixton",5495
2022,"St Martins Close, Camden Town",4646
2022,"St Mary's Hospital, Paddington",20947
2022,"St. Bride Street, Holborn",12960
2022,"St. Chad's Street, King's Cross",8973
2022,"St. George Street, Mayfair",11922
2022,"St. George's Square, Pimlico",15711
2022,"St. James's Square, St. James's",33247
2022,"St. John Street, Finsbury",8020
2022,"St. John's Park, Cubitt Town",3061
2022,"St. John's Road, Clapham Junction",13146
2022,"St. John's Wood Church, The Regent's Park",12613
2022,"St. John's Wood Road, St. John's Wood",9830
2022,"St. Katharine's Way, Tower",12277
2022,"St. Luke's Church, Chelsea",14002
2022,"St. Mark's Road, North Kensington",8655
2022,"St. Martin's Street, West End",11016
2022,"St. Mary & St. Michael Church, Stepney",3789
2022,"St. Mary Axe, Aldgate",13112
2022,"St. Peter's Terrace, Fulham",13324
2022,"Stainsby Road , Poplar",4875
2022,"Stamford Street, South Bank",13035
2022,"Stanhope Gate, Mayfair",7413
2022,"Stanley Grove, Battersea",7079
2022,"Star Road, West Kensington",10628
2022,"Stebondale Street, Cubitt Town",3054
2022,"Stephendale Road, Sands End",17115
2022,"Stepney Green Station, Stepney",20649
2022,"Stewart's Road, Wandsworth Road",5577
2022,"Stonecutter Street, Holborn",4562
2022,"Store Street, Bloomsbury",14559
2022,"Storey's Gate, Westminster",35622
2022,"Strand, Strand",16592
2022,"Strata, Elephant & Castle",27086
2022,"Stratford Station, Stratford",13316
2022,"Sugden Road, Clapham",9866
2022,"Sumner Place, South Kensington",10679
2022,"Sun Street, Liverpool Street",13988
2022,"Surrey Lane, Battersea",9678
2022,"Sutton Street, Shadwell",18338
2022,"Swan Street, The Borough",11672
2022,"Tachbrook Street, Victoria",13643
2022,"Tallis Street, Temple",9573
2022,"Tanner Street, Bermondsey",17777
2022,"Tate Modern, Bankside",15559
